p,e,n,poly,factorization
9533,1,2,x^2 + x + 3,2^3 * 3 * 7 * 227 * 2383
9533,1,3,x^3 + x^2 + 12,2^2 * 2383 * 90887623
9533,1,4,x^4 + x^3 + 43,2^4 * 3 * 5 * 7 * 17 * 227 * 2383 * 534577
9533,1,5,x^5 + x^4 + 2,2^2 * 31 * 2383 * 2647031 * 100656821
9533,1,6,x^6 + x^5 + 7,2^3 * 3^2 * 7 * 13 * 103 * 227 * 2383 * 22621 * 90887623
9533,1,7,x^7 + x^6 + 20,2^2 * 127 * 659 * 2383 * 8968792614422673551
9533,1,8,x^8 + x^7 + 27,2^5 * 3 * 5 * 7 * 17 * 227 * 2383 * 15641 * 534577 * 264012117521
9533,1,9,x^9 + x^8 + 5,2^2 * 199 * 2383 * 90887623 * 3771590053375295997193
9533,1,10,x^10 + x^9 + 63,2^3 * 3 * 7 * 11 * 31 * 227 * 2383 * 2647031 * 100656821 * 750723710030731
9533,1,11,x^11 + x^10 + 34,2^2 * 2383 * 14840616783037 * 417724106516448984321171499
9533,1,12,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 103 * 227 * 2383 * 10069 * 22621 * 534577 * 724573 * 1132009 * 90887623
9533,1,13,x^13 + x^12 + 5,2^2 * 53 * 2383 * 455053 * 11208015521 * 1207072169473 * 1726636286224382053
9533,1,14,x^14 + x^13 + 45,2^3 * 3 * 7^2 * 127 * 227 * 659 * 2383 * 168209357 * 637358545212383 * 8968792614422673551
9533,1,15,x^15 + x^14 + 23,2^2 * 31 * 2383 * 2647031 * 22578481 * 90887623 * 100656821 * 3708973621 * 814409290874941
9533,1,16,x^16 + x^15 + 2,2^6 * 3 * 5 * 7 * 17 * 97 * 227 * 2383 * 15641 * 534577 * 729601 * 264012117521 * 481891863673277696948593
9533,1,17,x^17 + x^16 + 32,2^2 * 1429 * 2383 * 6869 * 961381494669847 * 2511040262876753 * 196355860487639347396975231
9533,1,18,x^18 + x^17 + 26,2^3 * 3^3 * 7 * 13 * 19 * 103 * 199 * 227 * 2383 * 2521 * 22621 * 31033 * 90887623 * 168308517779533 * 3771590053375295997193
9533,1,19,x^19 + x^18 + 11,2^2 * 457 * 2383 * 2311483381 * 171530533666109 * 24381639778352734497149 * 95712114078727466012299
9533,1,20,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 101 * 227 * 2383 * 83621 * 534577 * 2647031 * 100656821 * 750723710030731 * 39395457445263315976861
9533,2,2,x^4 + x^3 + 43,2^4 * 3 * 5 * 7 * 17 * 227 * 2383 * 534577
9533,2,3,x^6 + x^5 + 7,2^3 * 3^2 * 7 * 13 * 103 * 227 * 2383 * 22621 * 90887623
9533,2,4,x^8 + x^7 + 27,2^5 * 3 * 5 * 7 * 17 * 227 * 2383 * 15641 * 534577 * 264012117521
9533,2,5,x^10 + x^9 + 63,2^3 * 3 * 7 * 11 * 31 * 227 * 2383 * 2647031 * 100656821 * 750723710030731
9533,2,6,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 103 * 227 * 2383 * 10069 * 22621 * 534577 * 724573 * 1132009 * 90887623
9533,2,7,x^14 + x^13 + 45,2^3 * 3 * 7^2 * 127 * 227 * 659 * 2383 * 168209357 * 637358545212383 * 8968792614422673551
9533,2,8,x^16 + x^15 + 2,2^6 * 3 * 5 * 7 * 17 * 97 * 227 * 2383 * 15641 * 534577 * 729601 * 264012117521 * 481891863673277696948593
9533,2,9,x^18 + x^17 + 26,2^3 * 3^3 * 7 * 13 * 19 * 103 * 199 * 227 * 2383 * 2521 * 22621 * 31033 * 90887623 * 168308517779533 * 3771590053375295997193
9533,2,10,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 101 * 227 * 2383 * 83621 * 534577 * 2647031 * 100656821 * 750723710030731 * 39395457445263315976861
9533,3,2,x^6 + x^5 + 7,2^3 * 3^2 * 7 * 13 * 103 * 227 * 2383 * 22621 * 90887623
9533,3,3,x^9 + x^8 + 5,2^2 * 199 * 2383 * 90887623 * 3771590053375295997193
9533,3,4,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 103 * 227 * 2383 * 10069 * 22621 * 534577 * 724573 * 1132009 * 90887623
9533,3,5,x^15 + x^14 + 23,2^2 * 31 * 2383 * 2647031 * 22578481 * 90887623 * 100656821 * 3708973621 * 814409290874941
9533,3,6,x^18 + x^17 + 26,2^3 * 3^3 * 7 * 13 * 19 * 103 * 199 * 227 * 2383 * 2521 * 22621 * 31033 * 90887623 * 168308517779533 * 3771590053375295997193
9533,4,2,x^8 + x^7 + 27,2^5 * 3 * 5 * 7 * 17 * 227 * 2383 * 15641 * 534577 * 264012117521
9533,4,3,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 103 * 227 * 2383 * 10069 * 22621 * 534577 * 724573 * 1132009 * 90887623
9533,4,4,x^16 + x^15 + 2,2^6 * 3 * 5 * 7 * 17 * 97 * 227 * 2383 * 15641 * 534577 * 729601 * 264012117521 * 481891863673277696948593
9533,4,5,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 101 * 227 * 2383 * 83621 * 534577 * 2647031 * 100656821 * 750723710030731 * 39395457445263315976861
9533,5,2,x^10 + x^9 + 63,2^3 * 3 * 7 * 11 * 31 * 227 * 2383 * 2647031 * 100656821 * 750723710030731
9533,5,3,x^15 + x^14 + 23,2^2 * 31 * 2383 * 2647031 * 22578481 * 90887623 * 100656821 * 3708973621 * 814409290874941
9533,5,4,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 101 * 227 * 2383 * 83621 * 534577 * 2647031 * 100656821 * 750723710030731 * 39395457445263315976861
9533,6,2,x^12 + x^11 + 5,2^4 * 3^2 * 5 * 7 * 13 * 17 * 103 * 227 * 2383 * 10069 * 22621 * 534577 * 724573 * 1132009 * 90887623
9533,6,3,x^18 + x^17 + 26,2^3 * 3^3 * 7 * 13 * 19 * 103 * 199 * 227 * 2383 * 2521 * 22621 * 31033 * 90887623 * 168308517779533 * 3771590053375295997193
9533,7,2,x^14 + x^13 + 45,2^3 * 3 * 7^2 * 127 * 227 * 659 * 2383 * 168209357 * 637358545212383 * 8968792614422673551
9533,8,2,x^16 + x^15 + 2,2^6 * 3 * 5 * 7 * 17 * 97 * 227 * 2383 * 15641 * 534577 * 729601 * 264012117521 * 481891863673277696948593
9533,9,2,x^18 + x^17 + 26,2^3 * 3^3 * 7 * 13 * 19 * 103 * 199 * 227 * 2383 * 2521 * 22621 * 31033 * 90887623 * 168308517779533 * 3771590053375295997193
9533,10,2,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 7 * 11 * 17 * 31 * 41 * 101 * 227 * 2383 * 83621 * 534577 * 2647031 * 100656821 * 750723710030731 * 39395457445263315976861
